total_number_messages_human;total_number_messages_agent;average_message_length_human;average_message_length_agent;ignored;world_nr;tick_nr
15;22;0;0;0.0;1;2594
15;22;0;0;0.0;1;2595
15;22;0;0;0.0;1;2596
15;22;0;0;0.0;1;2597
15;22;0;0;0.0;1;2598
15;22;0;0;0.0;1;2599
15;22;0;0;0.0;1;2600
15;22;0;0;0.0;1;2601
15;22;0;0;0.0;1;2602
15;22;0;0;0.0;1;2603
15;22;0;0;0.0;1;2604
15;22;0;0;0.0;1;2605
15;22;0;0;0.0;1;2606
15;22;0;0;0.0;1;2607
15;22;0;0;0.0;1;2608
15;22;0;0;0.0;1;2609
15;22;0;0;0.0;1;2610
15;22;0;0;0.0;1;2611
15;22;0;0;0.0;1;2612
15;22;0;0;0.0;1;2613
15;22;0;0;0.0;1;2614
15;22;0;0;0.0;1;2615
15;22;0;0;0.0;1;2616
15;22;0;0;0.0;1;2617
15;22;0;0;0.0;1;2618
15;22;0;0;0.0;1;2619
15;22;0;0;0.0;1;2620
15;22;0;0;0.0;1;2621
15;22;0;0;0.0;1;2622
15;22;0;0;0.0;1;2623
15;22;0;0;0.0;1;2624
15;22;0;0;0.0;1;2625
15;22;0;0;0.0;1;2626
15;22;0;0;0.0;1;2627
15;22;0;0;0.0;1;2628
15;22;0;0;0.0;1;2629
15;22;0;0;0.0;1;2630
15;22;0;0;0.0;1;2631
15;22;0;0;0.0;1;2632
15;22;0;0;0.0;1;2633
15;22;0;0;0.0;1;2634
15;22;0;0;0.0;1;2635
15;22;0;0;0.0;1;2636
15;22;0;0;0.0;1;2637
15;22;0;0;0.0;1;2638
15;22;0;0;0.0;1;2639
15;22;0;0;0.0;1;2640
15;22;0;0;0.0;1;2641
15;22;0;0;0.0;1;2642
15;22;0;0;0.0;1;2643
15;22;0;0;0.0;1;2644
15;22;0;0;0.0;1;2645
15;22;0;0;0.0;1;2646
15;22;0;0;0.0;1;2647
15;22;0;0;0.0;1;2648
15;22;0;0;0.0;1;2649
15;22;0;0;0.0;1;2650
15;22;0;0;0.0;1;2651
15;22;0;0;0.0;1;2652
15;22;0;0;0.0;1;2653
15;22;0;0;0.0;1;2654
15;22;0;0;0.0;1;2655
15;22;0;0;0.0;1;2656
15;22;0;0;0.0;1;2657
15;22;0;0;0.0;1;2658
15;22;0;0;0.0;1;2659
15;22;0;0;0.0;1;2660
15;22;0;0;0.0;1;2661
15;22;0;0;0.0;1;2662
15;22;0;0;0.0;1;2663
15;22;0;0;0.0;1;2664
15;22;0;0;0.0;1;2665
15;22;0;0;0.0;1;2666
15;22;0;0;0.0;1;2667
15;22;0;0;0.0;1;2668
15;22;0;0;0.0;1;2669
15;22;0;0;0.0;1;2670
15;22;0;0;0.0;1;2671
15;22;0;0;0.0;1;2672
15;22;0;0;0.0;1;2673
15;22;0;0;0.0;1;2674
15;22;0;0;0.0;1;2675
15;22;0;0;0.0;1;2676
15;22;0;0;0.0;1;2677
15;22;0;0;0.0;1;2678
15;22;0;0;0.0;1;2679
15;22;0;0;0.0;1;2680
15;22;0;0;0.0;1;2681
15;22;0;0;0.0;1;2682
15;22;0;0;0.0;1;2683
15;22;0;0;0.0;1;2684
15;22;0;0;0.0;1;2685
15;22;0;0;0.0;1;2686
15;22;0;0;0.0;1;2687
15;22;0;0;0.0;1;2688
15;22;0;0;0.0;1;2689
15;22;0;0;0.0;1;2690
15;22;0;0;0.0;1;2691
15;22;0;0;0.0;1;2692
15;22;0;0;0.0;1;2693
15;22;0;0;0.0;1;2694
15;22;0;0;0.0;1;2695
15;22;0;0;0.0;1;2696
15;22;0;0;0.0;1;2697
15;22;0;0;0.0;1;2698
15;22;0;0;0.0;1;2699
15;22;0;0;0.0;1;2700
15;22;0;0;0.0;1;2701
15;22;0;0;0.0;1;2702
15;22;0;0;0.0;1;2703
15;23;0;0;0.0;1;2704
15;23;0;0;0.0;1;2705
15;23;0;0;0.0;1;2706
15;23;0;0;0.0;1;2707
15;23;0;0;0.0;1;2708
15;23;0;0;0.0;1;2709
15;23;0;0;0.0;1;2710
15;23;0;0;0.0;1;2711
15;23;0;0;0.0;1;2712
15;23;0;0;0.0;1;2713
15;23;0;0;0.0;1;2714
15;23;0;0;0.0;1;2715
15;23;0;0;0.0;1;2716
15;23;0;0;0.0;1;2717
15;23;0;0;0.0;1;2718
15;23;0;0;0.0;1;2719
15;23;0;0;0.0;1;2720
15;23;0;0;0.0;1;2721
15;23;0;0;0.0;1;2722
15;23;0;0;0.0;1;2723
15;23;0;0;0.0;1;2724
15;23;0;0;0.0;1;2725
15;23;0;0;0.0;1;2726
15;23;0;0;0.0;1;2727
15;23;0;0;0.0;1;2728
15;23;0;0;0.0;1;2729
15;23;0;0;0.0;1;2730
15;23;0;0;0.0;1;2731
15;23;0;0;0.0;1;2732
15;23;0;0;0.0;1;2733
15;23;0;0;0.0;1;2734
15;23;0;0;0.0;1;2735
15;23;0;0;0.0;1;2736
15;23;0;0;0.0;1;2737
15;23;0;0;0.0;1;2738
15;23;0;0;0.0;1;2739
15;23;0;0;0.0;1;2740
15;23;0;0;0.0;1;2741
15;23;0;0;0.0;1;2742
15;23;0;0;0.0;1;2743
15;23;0;0;0.0;1;2744
15;23;0;0;0.0;1;2745
15;23;0;0;0.0;1;2746
15;23;0;0;0.0;1;2747
15;23;0;0;0.0;1;2748
15;23;0;0;0.0;1;2749
15;23;0;0;0.0;1;2750
15;23;0;0;0.0;1;2751
15;23;0;0;0.0;1;2752
15;23;0;0;0.0;1;2753
15;23;0;0;0.0;1;2754
15;23;0;0;0.0;1;2755
15;23;0;0;0.0;1;2756
15;23;0;0;0.0;1;2757
15;23;0;0;0.0;1;2758
15;23;0;0;0.0;1;2759
15;23;0;0;0.0;1;2760
15;23;0;0;0.0;1;2761
15;23;0;0;0.0;1;2762
15;23;0;0;0.0;1;2763
15;23;0;0;0.0;1;2764
15;23;0;0;0.0;1;2765
15;23;0;0;0.0;1;2766
15;23;0;0;0.0;1;2767
15;23;0;0;0.0;1;2768
15;23;0;0;0.0;1;2769
15;23;0;0;0.0;1;2770
15;23;0;0;0.0;1;2771
15;23;0;0;0.0;1;2772
15;23;0;0;0.0;1;2773
15;23;0;0;0.0;1;2774
15;23;0;0;0.0;1;2775
15;23;0;0;0.0;1;2776
15;23;0;0;0.0;1;2777
15;23;0;0;0.0;1;2778
15;23;0;0;0.0;1;2779
15;23;0;0;0.0;1;2780
15;23;0;0;0.0;1;2781
15;23;0;0;0.0;1;2782
15;23;0;0;0.0;1;2783
15;23;0;0;0.0;1;2784
15;23;0;0;0.0;1;2785
15;23;0;0;0.0;1;2786
15;23;0;0;0.0;1;2787
15;23;0;0;0.0;1;2788
15;23;0;0;0.0;1;2789
15;23;0;0;0.0;1;2790
15;23;0;0;0.0;1;2791
15;23;0;0;0.0;1;2792
15;23;0;0;0.0;1;2793
15;23;0;0;0.0;1;2794
15;23;0;0;0.0;1;2795
15;23;0;0;0.0;1;2796
15;23;0;0;0.0;1;2797
16;23;0;0;0.0;1;2798
16;24;0;0;0.0;1;2799
16;24;0;0;0.0;1;2800
16;24;0;0;0.0;1;2801
16;24;0;0;0.0;1;2802
16;24;0;0;0.0;1;2803
16;24;0;0;0.0;1;2804
16;24;0;0;0.0;1;2805
16;24;0;0;0.0;1;2806
16;24;0;0;0.0;1;2807
16;24;0;0;0.0;1;2808
16;24;0;0;0.0;1;2809
16;24;0;0;0.0;1;2810
16;24;0;0;0.0;1;2811
16;24;0;0;0.0;1;2812
16;24;0;0;0.0;1;2813
16;24;0;0;0.0;1;2814
16;24;0;0;0.0;1;2815
16;24;0;0;0.0;1;2816
16;24;0;0;0.0;1;2817
16;24;0;0;0.0;1;2818
16;24;0;0;0.0;1;2819
16;24;0;0;0.0;1;2820
16;24;0;0;0.0;1;2821
16;24;0;0;0.0;1;2822
16;24;0;0;0.0;1;2823
16;24;0;0;0.0;1;2824
16;24;0;0;0.0;1;2825
16;24;0;0;0.0;1;2826
16;24;0;0;0.0;1;2827
16;24;0;0;0.0;1;2828
16;24;0;0;0.0;1;2829
16;24;0;0;0.0;1;2830
16;24;0;0;0.0;1;2831
16;24;0;0;0.0;1;2832
16;24;0;0;0.0;1;2833
16;24;0;0;0.0;1;2834
16;24;0;0;0.0;1;2835
16;24;0;0;0.0;1;2836
16;24;0;0;0.0;1;2837
16;24;0;0;0.0;1;2838
16;24;0;0;0.0;1;2839
16;24;0;0;0.0;1;2840
16;24;0;0;0.0;1;2841
16;24;0;0;0.0;1;2842
16;24;0;0;0.0;1;2843
16;24;0;0;0.0;1;2844
16;24;0;0;0.0;1;2845
16;24;0;0;0.0;1;2846
16;24;0;0;0.0;1;2847
16;24;0;0;0.0;1;2848
16;24;0;0;0.0;1;2849
16;24;0;0;0.0;1;2850
16;24;0;0;0.0;1;2851
16;24;0;0;0.0;1;2852
16;24;0;0;0.0;1;2853
16;24;0;0;0.0;1;2854
16;24;0;0;0.0;1;2855
16;24;0;0;0.0;1;2856
16;24;0;0;0.0;1;2857
16;24;0;0;0.0;1;2858
16;24;0;0;0.0;1;2859
16;24;0;0;0.0;1;2860
16;24;0;0;0.0;1;2861
16;24;0;0;0.0;1;2862
16;24;0;0;0.0;1;2863
16;24;0;0;0.0;1;2864
16;24;0;0;0.0;1;2865
16;24;0;0;0.0;1;2866
16;24;0;0;0.0;1;2867
16;24;0;0;0.0;1;2868
16;24;0;0;0.0;1;2869
16;24;0;0;0.0;1;2870
16;24;0;0;0.0;1;2871
16;24;0;0;0.0;1;2872
16;24;0;0;0.0;1;2873
16;24;0;0;0.0;1;2874
16;24;0;0;0.0;1;2875
16;24;0;0;0.0;1;2876
16;24;0;0;0.0;1;2877
16;24;0;0;0.0;1;2878
16;24;0;0;0.0;1;2879
16;24;0;0;0.0;1;2880
16;24;0;0;0.0;1;2881
16;24;0;0;0.0;1;2882
16;24;0;0;0.0;1;2883
16;24;0;0;0.0;1;2884
16;24;0;0;0.0;1;2885
16;24;0;0;0.0;1;2886
16;24;0;0;0.0;1;2887
16;24;0;0;0.0;1;2888
16;24;0;0;0.0;1;2889
16;24;0;0;0.0;1;2890
16;24;0;0;0.0;1;2891
16;24;0;0;0.0;1;2892
16;24;0;0;0.0;1;2893
16;24;0;0;0.0;1;2894
16;24;0;0;0.0;1;2895
16;24;0;0;0.0;1;2896
16;24;0;0;0.0;1;2897
16;24;0;0;0.0;1;2898
16;24;0;0;0.0;1;2899
16;24;0;0;0.0;1;2900
16;24;0;0;0.0;1;2901
16;24;0;0;0.0;1;2902
16;24;0;0;0.0;1;2903
16;24;0;0;0.0;1;2904
16;24;0;0;0.0;1;2905
16;24;0;0;0.0;1;2906
16;24;0;0;0.0;1;2907
16;24;0;0;0.0;1;2908
16;24;0;0;0.0;1;2909
16;24;0;0;0.0;1;2910
16;24;0;0;0.0;1;2911
16;24;0;0;0.0;1;2912
16;24;0;0;0.0;1;2913
16;24;0;0;0.0;1;2914
16;24;0;0;0.0;1;2915
16;24;0;0;0.0;1;2916
16;24;0;0;0.0;1;2917
16;24;0;0;0.0;1;2918
16;25;0;0;0.0;1;2919
16;25;0;0;0.0;1;2920
16;25;0;0;0.0;1;2921
16;25;0;0;0.0;1;2922
16;25;0;0;0.0;1;2923
16;25;0;0;0.0;1;2924
16;25;0;0;0.0;1;2925
16;25;0;0;0.0;1;2926
16;25;0;0;0.0;1;2927
16;25;0;0;0.0;1;2928
16;25;0;0;0.0;1;2929
16;25;0;0;0.0;1;2930
16;25;0;0;0.0;1;2931
16;25;0;0;0.0;1;2932
16;25;0;0;0.0;1;2933
16;25;0;0;0.0;1;2934
16;25;0;0;0.0;1;2935
16;25;0;0;0.0;1;2936
16;25;0;0;0.0;1;2937
16;25;0;0;0.0;1;2938
16;25;0;0;0.0;1;2939
16;25;0;0;0.0;1;2940
16;25;0;0;0.0;1;2941
16;25;0;0;0.0;1;2942
16;25;0;0;0.0;1;2943
16;25;0;0;0.0;1;2944
16;25;0;0;0.0;1;2945
16;25;0;0;0.0;1;2946
16;25;0;0;0.0;1;2947
16;25;0;0;0.0;1;2948
16;25;0;0;0.0;1;2949
16;25;0;0;0.0;1;2950
16;25;0;0;0.0;1;2951
16;25;0;0;0.0;1;2952
16;25;0;0;0.0;1;2953
16;25;0;0;0.0;1;2954
16;25;0;0;0.0;1;2955
16;25;0;0;0.0;1;2956
16;25;0;0;0.0;1;2957
16;25;0;0;0.0;1;2958
16;25;0;0;0.0;1;2959
16;25;0;0;0.0;1;2960
16;25;0;0;0.0;1;2961
16;25;0;0;0.0;1;2962
16;25;0;0;0.0;1;2963
16;25;0;0;0.0;1;2964
16;25;0;0;0.0;1;2965
16;25;0;0;0.0;1;2966
16;25;0;0;0.0;1;2967
16;25;0;0;0.0;1;2968
16;25;0;0;0.0;1;2969
16;25;0;0;0.0;1;2970
16;25;0;0;0.0;1;2971
16;25;0;0;0.0;1;2972
16;25;0;0;0.0;1;2973
16;25;0;0;0.0;1;2974
16;25;0;0;0.0;1;2975
16;25;0;0;0.0;1;2976
16;25;0;0;0.0;1;2977
16;25;0;0;0.0;1;2978
16;25;0;0;0.0;1;2979
16;25;0;0;0.0;1;2980
16;25;0;0;0.0;1;2981
16;25;0;0;0.0;1;2982
16;25;0;0;0.0;1;2983
16;25;0;0;0.0;1;2984
16;25;0;0;0.0;1;2985
16;25;0;0;0.0;1;2986
16;26;0;0;0.0;1;2987
16;26;0;0;0.0;1;2988
16;26;0;0;0.0;1;2989
16;26;0;0;0.0;1;2990
16;26;0;0;0.0;1;2991
16;26;0;0;0.0;1;2992
16;26;0;0;0.0;1;2993
16;26;0;0;0.0;1;2994
16;26;0;0;0.0;1;2995
16;26;0;0;0.0;1;2996
16;26;0;0;0.0;1;2997
16;26;0;0;0.0;1;2998
16;26;0;0;0.0;1;2999
16;26;0;0;0.0;1;3000
16;26;0;0;0.0;1;3001
16;26;0;0;0.0;1;3002
16;26;0;0;0.0;1;3003
16;26;0;0;0.0;1;3004
16;26;0;0;0.0;1;3005
16;26;0;0;0.0;1;3006
16;26;0;0;0.0;1;3007
16;26;0;0;0.0;1;3008
16;26;0;0;0.0;1;3009
16;26;0;0;0.0;1;3010
16;26;0;0;0.0;1;3011
16;26;0;0;0.0;1;3012
16;26;0;0;0.0;1;3013
16;26;0;0;0.0;1;3014
16;26;0;0;0.0;1;3015
16;26;0;0;0.0;1;3016
16;26;0;0;0.0;1;3017
16;26;0;0;0.0;1;3018
16;26;0;0;0.0;1;3019
16;26;0;0;0.0;1;3020
16;26;0;0;0.0;1;3021
16;26;0;0;0.0;1;3022
16;26;0;0;0.0;1;3023
16;26;0;0;0.0;1;3024
16;26;0;0;0.0;1;3025
16;26;0;0;0.0;1;3026
16;26;0;0;0.0;1;3027
16;26;0;0;0.0;1;3028
16;26;0;0;0.0;1;3029
16;26;0;0;0.0;1;3030
16;26;0;0;0.0;1;3031
16;26;0;0;0.0;1;3032
16;26;0;0;0.0;1;3033
16;26;0;0;0.0;1;3034
16;26;0;0;0.0;1;3035
17;26;0;0;0.0;1;3036
17;27;0;0;0.0;1;3037
17;27;0;0;0.0;1;3038
17;27;0;0;0.0;1;3039
17;27;0;0;0.0;1;3040
17;27;0;0;0.0;1;3041
17;27;0;0;0.0;1;3042
17;27;0;0;0.0;1;3043
17;27;0;0;0.0;1;3044
17;27;0;0;0.0;1;3045
17;27;0;0;0.0;1;3046
17;27;0;0;0.0;1;3047
17;27;0;0;0.0;1;3048
17;27;0;0;0.0;1;3049
17;27;0;0;0.0;1;3050
17;27;0;0;0.0;1;3051
17;27;0;0;0.0;1;3052
17;27;0;0;0.0;1;3053
17;27;0;0;0.0;1;3054
17;27;0;0;0.0;1;3055
17;27;0;0;0.0;1;3056
17;27;0;0;0.0;1;3057
17;27;0;0;0.0;1;3058
17;27;0;0;0.0;1;3059
17;27;0;0;0.0;1;3060
17;27;0;0;0.0;1;3061
17;27;0;0;0.0;1;3062
17;27;0;0;0.0;1;3063
17;27;0;0;0.0;1;3064
17;27;0;0;0.0;1;3065
17;27;0;0;0.0;1;3066
17;27;0;0;0.0;1;3067
17;27;0;0;0.0;1;3068
17;27;0;0;0.0;1;3069
17;27;0;0;0.0;1;3070
17;27;0;0;0.0;1;3071
17;27;0;0;0.0;1;3072
17;27;0;0;0.0;1;3073
17;27;0;0;0.0;1;3074
17;27;0;0;0.0;1;3075
17;27;0;0;0.0;1;3076
17;27;0;0;0.0;1;3077
17;27;0;0;0.0;1;3078
17;27;0;0;0.0;1;3079
17;27;0;0;0.0;1;3080
17;27;0;0;0.0;1;3081
17;27;0;0;0.0;1;3082
17;27;0;0;0.0;1;3083
17;27;0;0;0.0;1;3084
17;27;0;0;0.0;1;3085
17;27;0;0;0.0;1;3086
17;27;0;0;0.0;1;3087
17;27;0;0;0.0;1;3088
17;27;0;0;0.0;1;3089
17;27;0;0;0.0;1;3090
17;27;0;0;0.0;1;3091
17;27;0;0;0.0;1;3092
17;27;0;0;0.0;1;3093
17;27;0;0;0.0;1;3094
17;27;0;0;0.0;1;3095
17;27;0;0;0.0;1;3096
17;27;0;0;0.0;1;3097
17;27;0;0;0.0;1;3098
17;27;0;0;0.0;1;3099
17;27;0;0;0.0;1;3100
17;27;0;0;0.0;1;3101
17;27;0;0;0.0;1;3102
17;27;0;0;0.0;1;3103
17;27;0;0;0.0;1;3104
17;27;0;0;0.0;1;3105
17;27;0;0;0.0;1;3106
17;27;0;0;0.0;1;3107
17;27;0;0;0.0;1;3108
17;27;0;0;0.0;1;3109
17;27;0;0;0.0;1;3110
17;27;0;0;0.0;1;3111
17;27;0;0;0.0;1;3112
17;27;0;0;0.0;1;3113
17;27;0;0;0.0;1;3114
17;27;0;0;0.0;1;3115
17;27;0;0;0.0;1;3116
17;27;0;0;0.0;1;3117
17;27;0;0;0.0;1;3118
17;27;0;0;0.0;1;3119
17;27;0;0;0.0;1;3120
17;27;0;0;0.0;1;3121
17;27;0;0;0.0;1;3122
17;27;0;0;0.0;1;3123
17;27;0;0;0.0;1;3124
17;27;0;0;0.0;1;3125
17;27;0;0;0.0;1;3126
17;27;0;0;0.0;1;3127
17;27;0;0;0.0;1;3128
17;27;0;0;0.0;1;3129
17;27;0;0;0.0;1;3130
17;27;0;0;0.0;1;3131
17;27;0;0;0.0;1;3132
17;27;0;0;0.0;1;3133
17;27;0;0;0.0;1;3134
17;27;0;0;0.0;1;3135
17;27;0;0;0.0;1;3136
17;27;0;0;0.0;1;3137
17;27;0;0;0.0;1;3138
17;27;0;0;0.0;1;3139
17;27;0;0;0.0;1;3140
17;27;0;0;0.0;1;3141
17;27;0;0;0.0;1;3142
17;27;0;0;0.0;1;3143
17;27;0;0;0.0;1;3144
17;27;0;0;0.0;1;3145
17;27;0;0;0.0;1;3146
17;27;0;0;0.0;1;3147
17;27;0;0;0.0;1;3148
17;27;0;0;0.0;1;3149
17;27;0;0;0.0;1;3150
17;27;0;0;0.0;1;3151
17;27;0;0;0.0;1;3152
17;27;0;0;0.0;1;3153
17;27;0;0;0.0;1;3154
17;27;0;0;0.0;1;3155
17;27;0;0;0.0;1;3156
17;27;0;0;0.0;1;3157
17;27;0;0;0.0;1;3158
17;27;0;0;0.0;1;3159
17;27;0;0;0.0;1;3160
17;27;0;0;0.0;1;3161
17;27;0;0;0.0;1;3162
17;27;0;0;0.0;1;3163
17;27;0;0;0.0;1;3164
17;27;0;0;0.0;1;3165
17;27;0;0;0.0;1;3166
17;27;0;0;0.0;1;3167
17;27;0;0;0.0;1;3168
17;27;0;0;0.0;1;3169
17;27;0;0;0.0;1;3170
17;27;0;0;0.0;1;3171
17;27;0;0;0.0;1;3172
17;27;0;0;0.0;1;3173
17;27;0;0;0.0;1;3174
17;27;0;0;0.0;1;3175
17;27;0;0;0.0;1;3176
17;28;0;0;0.0;1;3177
17;28;0;0;0.0;1;3178
17;28;0;0;0.0;1;3179
17;28;0;0;0.0;1;3180
17;28;0;0;0.0;1;3181
17;28;0;0;0.0;1;3182
17;28;0;0;0.0;1;3183
17;28;0;0;0.0;1;3184
17;28;0;0;0.0;1;3185
17;28;0;0;0.0;1;3186
17;28;0;0;0.0;1;3187
17;28;0;0;0.0;1;3188
17;28;0;0;0.0;1;3189
17;28;0;0;0.0;1;3190
17;28;0;0;0.0;1;3191
17;28;0;0;0.0;1;3192
17;28;0;0;0.0;1;3193
17;28;0;0;0.0;1;3194
17;28;0;0;0.0;1;3195
17;28;0;0;0.0;1;3196
17;28;0;0;0.0;1;3197
17;28;0;0;0.0;1;3198
17;28;0;0;0.0;1;3199
17;28;0;0;0.0;1;3200
17;28;0;0;0.0;1;3201
17;28;0;0;0.0;1;3202
17;28;0;0;0.0;1;3203
17;28;0;0;0.0;1;3204
17;28;0;0;0.0;1;3205
17;28;0;0;0.0;1;3206
17;28;0;0;0.0;1;3207
17;28;0;0;0.0;1;3208
17;28;0;0;0.0;1;3209
17;28;0;0;0.0;1;3210
17;28;0;0;0.0;1;3211
17;28;0;0;0.0;1;3212
17;28;0;0;0.0;1;3213
17;28;0;0;0.0;1;3214
17;28;0;0;0.0;1;3215
17;28;0;0;0.0;1;3216
17;28;0;0;0.0;1;3217
17;28;0;0;0.0;1;3218
17;28;0;0;0.0;1;3219
18;28;0;0;0.0;1;3220
18;29;0;0;0.0;1;3221
18;29;0;0;0.0;1;3222
18;29;0;0;0.0;1;3223
18;29;0;0;0.0;1;3224
18;29;0;0;0.0;1;3225
18;29;0;0;0.0;1;3226
18;29;0;0;0.0;1;3227
18;29;0;0;0.0;1;3228
18;29;0;0;0.0;1;3229
18;29;0;0;0.0;1;3230
18;29;0;0;0.0;1;3231
18;29;0;0;0.0;1;3232
18;29;0;0;0.0;1;3233
18;29;0;0;0.0;1;3234
18;29;0;0;0.0;1;3235
18;29;0;0;0.0;1;3236
18;29;0;0;0.0;1;3237
18;29;0;0;0.0;1;3238
18;29;0;0;0.0;1;3239
18;29;0;0;0.0;1;3240
18;29;0;0;0.0;1;3241
18;29;0;0;0.0;1;3242
18;29;0;0;0.0;1;3243
18;29;0;0;0.0;1;3244
18;29;0;0;0.0;1;3245
18;29;0;0;0.0;1;3246
18;29;0;0;0.0;1;3247
18;29;0;0;0.0;1;3248
18;29;0;0;0.0;1;3249
18;29;0;0;0.0;1;3250
18;29;0;0;0.0;1;3251
18;29;0;0;0.0;1;3252
18;29;0;0;0.0;1;3253
18;29;0;0;0.0;1;3254
18;29;0;0;0.0;1;3255
18;29;0;0;0.0;1;3256
18;29;0;0;0.0;1;3257
18;29;0;0;0.0;1;3258
18;29;0;0;0.0;1;3259
18;29;0;0;0.0;1;3260
18;29;0;0;0.0;1;3261
18;29;0;0;0.0;1;3262
18;29;0;0;0.0;1;3263
18;29;0;0;0.0;1;3264
18;29;0;0;0.0;1;3265
18;29;0;0;0.0;1;3266
18;29;0;0;0.0;1;3267
18;29;0;0;0.0;1;3268
18;29;0;0;0.0;1;3269
18;29;0;0;0.0;1;3270
18;29;0;0;0.0;1;3271
18;29;0;0;0.0;1;3272
18;29;0;0;0.0;1;3273
18;29;0;0;0.0;1;3274
18;29;0;0;0.0;1;3275
18;29;0;0;0.0;1;3276
18;29;0;0;0.0;1;3277
18;29;0;0;0.0;1;3278
18;29;0;0;0.0;1;3279
18;29;0;0;0.0;1;3280
18;29;0;0;0.0;1;3281
18;29;0;0;0.0;1;3282
18;29;0;0;0.0;1;3283
18;29;0;0;0.0;1;3284
18;29;0;0;0.0;1;3285
18;29;0;0;0.0;1;3286
18;29;0;0;0.0;1;3287
18;29;0;0;0.0;1;3288
18;29;0;0;0.0;1;3289
18;29;0;0;0.0;1;3290
18;29;0;0;0.0;1;3291
18;29;0;0;0.0;1;3292
18;29;0;0;0.0;1;3293
18;29;0;0;0.0;1;3294
18;29;0;0;0.0;1;3295
18;29;0;0;0.0;1;3296
18;29;0;0;0.0;1;3297
18;29;0;0;0.0;1;3298
18;29;0;0;0.0;1;3299
18;29;0;0;0.0;1;3300
18;29;0;0;0.0;1;3301
18;29;0;0;0.0;1;3302
18;29;0;0;0.0;1;3303
18;29;0;0;0.0;1;3304
18;29;0;0;0.0;1;3305
18;29;0;0;0.0;1;3306
18;29;0;0;0.0;1;3307
18;29;0;0;0.0;1;3308
18;29;0;0;0.0;1;3309
18;29;0;0;0.0;1;3310
18;29;0;0;0.0;1;3311
18;29;0;0;0.0;1;3312
18;29;0;0;0.0;1;3313
18;29;0;0;0.0;1;3314
18;29;0;0;0.0;1;3315
18;29;0;0;0.0;1;3316
18;29;0;0;0.0;1;3317
18;29;0;0;0.0;1;3318
18;29;0;0;0.0;1;3319
18;29;0;0;0.0;1;3320
18;29;0;0;0.0;1;3321
18;29;0;0;0.0;1;3322
18;29;0;0;0.0;1;3323
18;29;0;0;0.0;1;3324
18;29;0;0;0.0;1;3325
18;29;0;0;0.0;1;3326
18;29;0;0;0.0;1;3327
18;29;0;0;0.0;1;3328
18;29;0;0;0.0;1;3329
18;29;0;0;0.0;1;3330
18;29;0;0;0.0;1;3331
18;29;0;0;0.0;1;3332
18;29;0;0;0.0;1;3333
18;29;0;0;0.0;1;3334
18;29;0;0;0.0;1;3335
18;29;0;0;0.0;1;3336
18;29;0;0;0.0;1;3337
18;29;0;0;0.0;1;3338
18;29;0;0;0.0;1;3339
18;29;0;0;0.0;1;3340
18;29;0;0;0.0;1;3341
18;29;0;0;0.0;1;3342
18;29;0;0;0.0;1;3343
18;29;0;0;0.0;1;3344
18;29;0;0;0.0;1;3345
18;29;0;0;0.0;1;3346
18;29;0;0;0.0;1;3347
18;29;0;0;0.0;1;3348
18;29;0;0;0.0;1;3349
18;29;0;0;0.0;1;3350
18;29;0;0;0.0;1;3351
18;29;0;0;0.0;1;3352
18;29;0;0;0.0;1;3353
18;29;0;0;0.0;1;3354
18;29;0;0;0.0;1;3355
18;29;0;0;0.0;1;3356
18;29;0;0;0.0;1;3357
18;29;0;0;0.0;1;3358
18;29;0;0;0.0;1;3359
18;29;0;0;0.0;1;3360
18;29;0;0;0.0;1;3361
18;29;0;0;0.0;1;3362
18;29;0;0;0.0;1;3363
18;29;0;0;0.0;1;3364
18;29;0;0;0.0;1;3365
18;29;0;0;0.0;1;3366
18;29;0;0;0.0;1;3367
18;29;0;0;0.0;1;3368
18;29;0;0;0.0;1;3369
18;29;0;0;0.0;1;3370
18;29;0;0;0.0;1;3371
18;29;0;0;0.0;1;3372
18;29;0;0;0.0;1;3373
18;29;0;0;0.0;1;3374
18;29;0;0;0.0;1;3375
18;29;0;0;0.0;1;3376
18;29;0;0;0.0;1;3377
18;29;0;0;0.0;1;3378
18;30;0;0;0.0;1;3379
18;30;0;0;0.0;1;3380
18;30;0;0;0.0;1;3381
18;30;0;0;0.0;1;3382
18;30;0;0;0.0;1;3383
18;30;0;0;0.0;1;3384
18;30;0;0;0.0;1;3385
18;30;0;0;0.0;1;3386
18;30;0;0;0.0;1;3387
18;30;0;0;0.0;1;3388
18;30;0;0;0.0;1;3389
18;30;0;0;0.0;1;3390
18;30;0;0;0.0;1;3391
18;30;0;0;0.0;1;3392
18;30;0;0;0.0;1;3393
18;30;0;0;0.0;1;3394
18;30;0;0;0.0;1;3395
18;30;0;0;0.0;1;3396
18;30;0;0;0.0;1;3397
18;30;0;0;0.0;1;3398
18;30;0;0;0.0;1;3399
18;30;0;0;0.0;1;3400
18;30;0;0;0.0;1;3401
18;30;0;0;0.0;1;3402
18;30;0;0;0.0;1;3403
18;30;0;0;0.0;1;3404
18;30;0;0;0.0;1;3405
18;30;0;0;0.0;1;3406
18;30;0;0;0.0;1;3407
18;30;0;0;0.0;1;3408
18;30;0;0;0.0;1;3409
18;30;0;0;0.0;1;3410
18;30;0;0;0.0;1;3411
18;30;0;0;0.0;1;3412
18;30;0;0;0.0;1;3413
